2019-04-01 20:50:27,794 [agent1_neural_state1_1_wrapper] INFO: Import agent code from "agent_code/agent1_neural_state1/callbacks.py"
2019-04-01 20:50:32,507 [agent1_neural_state1_1_wrapper] INFO: Chose action DOWN after 0.003s of thinking
2019-04-01 20:50:32,607 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 19
2019-04-01 20:50:32,611 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.003s of thinking
2019-04-01 20:50:32,712 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 20
2019-04-01 20:50:32,716 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.003s of thinking
2019-04-01 20:50:32,814 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 21
2019-04-01 20:50:32,818 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.004s of thinking
2019-04-01 20:50:32,920 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 22
2019-04-01 20:50:32,924 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.003s of thinking
2019-04-01 20:50:33,026 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 23
2019-04-01 20:50:33,029 [agent1_neural_state1_1_wrapper] INFO: Chose action BOMB after 0.003s of thinking
2019-04-01 20:50:33,130 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 24
2019-04-01 20:50:33,133 [agent1_neural_state1_1_wrapper] INFO: Chose action RIGHT after 0.003s of thinking
2019-04-01 20:50:33,235 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 25
2019-04-01 20:50:33,240 [agent1_neural_state1_1_wrapper] INFO: Chose action RIGHT after 0.004s of thinking
2019-04-01 20:50:33,339 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 26
2019-04-01 20:50:33,344 [agent1_neural_state1_1_wrapper] INFO: Chose action RIGHT after 0.004s of thinking
2019-04-01 20:50:33,443 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 27
2019-04-01 20:50:33,448 [agent1_neural_state1_1_wrapper] INFO: Chose action RIGHT after 0.005s of thinking
2019-04-01 20:50:33,547 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 28
2019-04-01 20:50:33,553 [agent1_neural_state1_1_wrapper] INFO: Chose action UP after 0.006s of thinking
2019-04-01 20:50:33,652 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 29
2019-04-01 20:50:33,655 [agent1_neural_state1_1_wrapper] INFO: Chose action UP after 0.003s of thinking
2019-04-01 20:50:33,755 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 30
2019-04-01 20:50:33,758 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.003s of thinking
2019-04-01 20:50:33,859 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 31
2019-04-01 20:50:33,864 [agent1_neural_state1_1_wrapper] INFO: Chose action RIGHT after 0.004s of thinking
2019-04-01 20:50:33,964 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 32
2019-04-01 20:50:33,967 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.003s of thinking
2019-04-01 20:50:34,069 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 33
2019-04-01 20:50:34,072 [agent1_neural_state1_1_wrapper] INFO: Chose action RIGHT after 0.003s of thinking
2019-04-01 20:50:34,174 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 34
2019-04-01 20:50:34,176 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 20:50:34,276 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 35
2019-04-01 20:50:34,279 [agent1_neural_state1_1_wrapper] INFO: Chose action RIGHT after 0.003s of thinking
2019-04-01 20:50:34,384 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 36
2019-04-01 20:50:34,387 [agent1_neural_state1_1_wrapper] INFO: Chose action UP after 0.003s of thinking
2019-04-01 20:50:34,488 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 37
2019-04-01 20:50:34,492 [agent1_neural_state1_1_wrapper] INFO: Chose action DOWN after 0.003s of thinking
2019-04-01 20:50:34,593 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 38
2019-04-01 20:50:34,596 [agent1_neural_state1_1_wrapper] INFO: Chose action UP after 0.003s of thinking
2019-04-01 20:50:34,698 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 39
2019-04-01 20:50:34,702 [agent1_neural_state1_1_wrapper] INFO: Chose action DOWN after 0.003s of thinking
2019-04-01 20:50:34,802 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 40
2019-04-01 20:50:34,805 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.003s of thinking
2019-04-01 20:50:34,906 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 41
2019-04-01 20:50:34,909 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.003s of thinking
2019-04-01 20:50:35,011 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 42
2019-04-01 20:50:35,014 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.002s of thinking
2019-04-01 20:50:35,116 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 43
2019-04-01 20:50:35,119 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.003s of thinking
2019-04-01 20:50:35,220 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 44
2019-04-01 20:50:35,222 [agent1_neural_state1_1_wrapper] INFO: Chose action RIGHT after 0.002s of thinking
2019-04-01 20:50:35,325 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 45
2019-04-01 20:50:35,329 [agent1_neural_state1_1_wrapper] INFO: Chose action UP after 0.003s of thinking
2019-04-01 20:50:35,429 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 46
2019-04-01 20:50:35,432 [agent1_neural_state1_1_wrapper] INFO: Chose action UP after 0.003s of thinking
2019-04-01 20:50:35,532 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 47
2019-04-01 20:50:35,535 [agent1_neural_state1_1_wrapper] INFO: Chose action BOMB after 0.002s of thinking
2019-04-01 20:50:35,635 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 48
2019-04-01 20:50:35,640 [agent1_neural_state1_1_wrapper] INFO: Chose action DOWN after 0.004s of thinking
2019-04-01 20:50:35,739 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 49
2019-04-01 20:50:35,742 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.002s of thinking
2019-04-01 20:50:35,842 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 50
2019-04-01 20:50:35,846 [agent1_neural_state1_1_wrapper] INFO: Chose action DOWN after 0.003s of thinking
2019-04-01 20:50:35,947 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 51
2019-04-01 20:50:35,951 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.004s of thinking
2019-04-01 20:50:36,049 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 52
2019-04-01 20:50:36,052 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 20:50:36,152 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 53
2019-04-01 20:50:36,155 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 20:50:36,255 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 54
2019-04-01 20:50:36,258 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 20:50:36,359 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 55
2019-04-01 20:50:36,362 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 20:50:36,474 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 56
2019-04-01 20:50:36,477 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 20:50:36,569 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 57
2019-04-01 20:50:36,571 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 20:50:36,680 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 58
2019-04-01 20:50:36,683 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 20:50:36,785 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 59
2019-04-01 20:50:36,788 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 20:50:36,889 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 60
2019-04-01 20:50:36,892 [agent1_neural_state1_1_wrapper] INFO: Chose action RIGHT after 0.002s of thinking
2019-04-01 20:50:36,994 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 61
2019-04-01 20:50:36,997 [agent1_neural_state1_1_wrapper] INFO: Chose action RIGHT after 0.002s of thinking
2019-04-01 20:50:37,098 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 62
2019-04-01 20:50:37,101 [agent1_neural_state1_1_wrapper] INFO: Chose action RIGHT after 0.002s of thinking
2019-04-01 20:50:37,202 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 63
2019-04-01 20:50:37,206 [agent1_neural_state1_1_wrapper] INFO: Chose action BOMB after 0.003s of thinking
2019-04-01 20:50:37,307 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 64
2019-04-01 20:50:37,310 [agent1_neural_state1_1_wrapper] INFO: Chose action RIGHT after 0.002s of thinking
2019-04-01 20:50:37,411 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 65
2019-04-01 20:50:37,413 [agent1_neural_state1_1_wrapper] INFO: Chose action RIGHT after 0.002s of thinking
2019-04-01 20:50:37,513 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 66
2019-04-01 20:50:37,516 [agent1_neural_state1_1_wrapper] INFO: Chose action UP after 0.002s of thinking
2019-04-01 20:50:37,616 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 67
2019-04-01 20:50:37,617 [agent1_neural_state1_1_wrapper] ERROR: Error in callback function: 'tuple' object has no attribute 'pop'
Traceback (most recent call last):
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agents.py", line 110, in run
    self.code.act(self.fake_self)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1_neural_state1/callbacks.py", line 108, in act
    agent.state       = getCurrentState(agent)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1_neural_state1/callbacks.py", line 389, in getCurrentState
    opponent.pop(index)
AttributeError: 'tuple' object has no attribute 'pop'
2019-04-01 20:50:37,618 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.002s of thinking
2019-04-01 20:50:37,718 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 68
2019-04-01 20:50:37,719 [agent1_neural_state1_1_wrapper] ERROR: Error in callback function: 'tuple' object has no attribute 'pop'
Traceback (most recent call last):
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agents.py", line 110, in run
    self.code.act(self.fake_self)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1_neural_state1/callbacks.py", line 108, in act
    agent.state       = getCurrentState(agent)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1_neural_state1/callbacks.py", line 389, in getCurrentState
    opponent.pop(index)
AttributeError: 'tuple' object has no attribute 'pop'
2019-04-01 20:50:37,720 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.001s of thinking
2019-04-01 20:50:37,823 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 69
2019-04-01 20:50:37,824 [agent1_neural_state1_1_wrapper] ERROR: Error in callback function: 'tuple' object has no attribute 'pop'
Traceback (most recent call last):
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agents.py", line 110, in run
    self.code.act(self.fake_self)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1_neural_state1/callbacks.py", line 108, in act
    agent.state       = getCurrentState(agent)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1_neural_state1/callbacks.py", line 389, in getCurrentState
    opponent.pop(index)
AttributeError: 'tuple' object has no attribute 'pop'
2019-04-01 20:50:37,825 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.001s of thinking
2019-04-01 20:50:37,928 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 70
2019-04-01 20:50:37,930 [agent1_neural_state1_1_wrapper] INFO: Chose action UP after 0.002s of thinking
2019-04-01 20:50:38,032 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 71
2019-04-01 20:50:38,035 [agent1_neural_state1_1_wrapper] INFO: Chose action DOWN after 0.002s of thinking
2019-04-01 20:50:38,137 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 72
2019-04-01 20:50:38,140 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 20:50:38,242 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 73
2019-04-01 20:50:38,244 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 20:50:38,346 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 74
2019-04-01 20:50:38,349 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 20:50:38,450 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 75
2019-04-01 20:50:38,453 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 20:50:38,553 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 76
2019-04-01 20:50:38,555 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 20:50:38,659 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 77
2019-04-01 20:50:38,662 [agent1_neural_state1_1_wrapper] INFO: Chose action BOMB after 0.002s of thinking
2019-04-01 20:50:38,764 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 78
2019-04-01 20:50:38,766 [agent1_neural_state1_1_wrapper] INFO: Chose action RIGHT after 0.002s of thinking
2019-04-01 20:50:38,868 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 79
2019-04-01 20:50:38,870 [agent1_neural_state1_1_wrapper] INFO: Chose action DOWN after 0.002s of thinking
2019-04-01 20:50:38,972 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 80
2019-04-01 20:50:38,975 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.002s of thinking
2019-04-01 20:50:39,077 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 81
2019-04-01 20:50:39,079 [agent1_neural_state1_1_wrapper] INFO: Chose action DOWN after 0.002s of thinking
2019-04-01 20:50:39,181 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 82
2019-04-01 20:50:39,184 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.002s of thinking
2019-04-01 20:50:39,285 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 83
2019-04-01 20:50:39,288 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.002s of thinking
2019-04-01 20:50:39,388 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 84
2019-04-01 20:50:39,390 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.002s of thinking
2019-04-01 20:50:39,490 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 85
2019-04-01 20:50:39,493 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 20:50:39,594 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 86
2019-04-01 20:50:39,597 [agent1_neural_state1_1_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 20:50:39,699 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 87
2019-04-01 20:50:39,701 [agent1_neural_state1_1_wrapper] INFO: Chose action BOMB after 0.002s of thinking
2019-04-01 20:50:39,803 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 88
2019-04-01 20:50:39,806 [agent1_neural_state1_1_wrapper] INFO: Chose action RIGHT after 0.002s of thinking
2019-04-01 20:50:39,908 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 89
2019-04-01 20:50:39,910 [agent1_neural_state1_1_wrapper] INFO: Chose action RIGHT after 0.002s of thinking
2019-04-01 20:50:40,012 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 90
2019-04-01 20:50:40,015 [agent1_neural_state1_1_wrapper] INFO: Chose action UP after 0.002s of thinking
2019-04-01 20:50:40,115 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 91
2019-04-01 20:50:40,118 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.002s of thinking
2019-04-01 20:50:40,220 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 92
2019-04-01 20:50:40,222 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.002s of thinking
2019-04-01 20:50:40,325 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 93
2019-04-01 20:50:40,328 [agent1_neural_state1_1_wrapper] INFO: Chose action UP after 0.002s of thinking
2019-04-01 20:50:40,429 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 94
2019-04-01 20:50:40,430 [agent1_neural_state1_1_wrapper] ERROR: Error in callback function: 'tuple' object has no attribute 'pop'
Traceback (most recent call last):
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agents.py", line 110, in run
    self.code.act(self.fake_self)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1_neural_state1/callbacks.py", line 108, in act
    agent.state       = getCurrentState(agent)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1_neural_state1/callbacks.py", line 389, in getCurrentState
    opponent.pop(index)
AttributeError: 'tuple' object has no attribute 'pop'
2019-04-01 20:50:40,430 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.001s of thinking
2019-04-01 20:50:40,530 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 95
2019-04-01 20:50:40,533 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.002s of thinking
2019-04-01 20:50:40,635 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 96
2019-04-01 20:50:40,636 [agent1_neural_state1_1_wrapper] ERROR: Error in callback function: 'tuple' object has no attribute 'pop'
Traceback (most recent call last):
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agents.py", line 110, in run
    self.code.act(self.fake_self)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1_neural_state1/callbacks.py", line 108, in act
    agent.state       = getCurrentState(agent)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1_neural_state1/callbacks.py", line 389, in getCurrentState
    opponent.pop(index)
AttributeError: 'tuple' object has no attribute 'pop'
2019-04-01 20:50:40,637 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.001s of thinking
2019-04-01 20:50:40,739 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 97
2019-04-01 20:50:40,740 [agent1_neural_state1_1_wrapper] ERROR: Error in callback function: 'tuple' object has no attribute 'pop'
Traceback (most recent call last):
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agents.py", line 110, in run
    self.code.act(self.fake_self)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1_neural_state1/callbacks.py", line 108, in act
    agent.state       = getCurrentState(agent)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1_neural_state1/callbacks.py", line 389, in getCurrentState
    opponent.pop(index)
AttributeError: 'tuple' object has no attribute 'pop'
2019-04-01 20:50:40,740 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.001s of thinking
2019-04-01 20:50:40,844 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 98
2019-04-01 20:50:40,844 [agent1_neural_state1_1_wrapper] ERROR: Error in callback function: 'tuple' object has no attribute 'pop'
Traceback (most recent call last):
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agents.py", line 110, in run
    self.code.act(self.fake_self)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1_neural_state1/callbacks.py", line 108, in act
    agent.state       = getCurrentState(agent)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1_neural_state1/callbacks.py", line 389, in getCurrentState
    opponent.pop(index)
AttributeError: 'tuple' object has no attribute 'pop'
2019-04-01 20:50:40,845 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.001s of thinking
2019-04-01 20:50:40,946 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 99
2019-04-01 20:50:40,949 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.002s of thinking
2019-04-01 20:50:41,049 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 100
2019-04-01 20:50:41,052 [agent1_neural_state1_1_wrapper] INFO: Chose action UP after 0.002s of thinking
2019-04-01 20:50:41,154 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 101
2019-04-01 20:50:41,155 [agent1_neural_state1_1_wrapper] ERROR: Error in callback function: 'tuple' object has no attribute 'pop'
Traceback (most recent call last):
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agents.py", line 110, in run
    self.code.act(self.fake_self)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1_neural_state1/callbacks.py", line 108, in act
    agent.state       = getCurrentState(agent)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1_neural_state1/callbacks.py", line 389, in getCurrentState
    opponent.pop(index)
AttributeError: 'tuple' object has no attribute 'pop'
2019-04-01 20:50:41,156 [agent1_neural_state1_1_wrapper] INFO: Chose action WAIT after 0.001s of thinking
2019-04-01 20:50:41,259 [agent1_neural_state1_1_wrapper] INFO: STARTING STEP 102
2019-04-01 20:50:41,260 [agent1_neural_state1_1_wrapper] ERROR: Error in callback function: 'tuple' object has no attribute 'pop'
Traceback (most recent call last):
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agents.py", line 110, in run
    self.code.act(self.fake_self)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1_neural_state1/callbacks.py", line 108, in act
    agent.state       = getCurrentState(agent)
